source 	 dest 	 fft_centralized 	 fft_DSTAP 	 flow_Centralized 	 flow_DSTAP
4815	4587	3.989998005	3.989998005	7.53678	94.17961404943104
2817	4511	1.994999003	1.994999003	614.0029500000024	347.20202528260427
5632	5633	2.808511833	2.808511833	777.0	777.0000000000001
7394	1666	0.175	0.175	1293.0	1307.0
4887	6839	0.482608486	0.482608486	231.0	301.7219126285073
4699	4679	0.600000375	0.600000375	385.54850000000005	382.9985713602729
3995	3938	0.309090909	0.309090909	3284.5057449999786	2896.674329109981
7357	7220	1.123404733	1.123404733	52.152584999999995	62.999345383109194
6473	5619	0.044999978	0.044999978	2.384195	5.999781794369735
1000002	4776	0.89999955	0.89999955	57.0	57.0
2755	2000370	0.983999213	0.983999213	597.8972600000003	580.8081108938356
1001031	4602	2.009998995	2.009998995	2.0	2.0
1000786	1445	0.404999798	0.404999798	29.0	29.0
3141	3140	0.641379753	0.641379753	556.4459950000008	586.9652675239646
3629	3714	0.236363636	0.236363636	3908.516891365212	3516.2997444911966
2142	2074	0.169565144	0.169565144	1350.0649006950152	1348.5100699934178
1479	1481	0.131250082	0.131250082	347.0	346.9999999999999
7183	5784	0.29999985	0.29999985	8.0	8.0
1000223	2825	0.88	0.88	1295.6226099999988	1286.9994075908405
4847	4846	2.454545455	2.454545455	446.0	433.0
1744	2163	2.09999895	2.09999895	2.0	1.0
3478	2000416	0.527999578	0.527999578	22.0	29.0
1301	1364	1.1375	1.1375	289.13352069501025	101.00000000000017
4592	4569	0.41999979	0.41999979	27.920975000000002	77.99978179436977
1736	1737	1.96875123	1.96875123	57.514380000000024	52.93909039269395
1000988	5815	3.029998485	3.029998485	3.0	3.0
4673	4674	0.883333333	0.883333333	622.4456549999989	647.9397479379468
2563	2564	0.425806177	0.425806177	1282.5884799999942	1054.0617005814274
4494	4495	0.17999991	0.17999991	409.1750299999991	302.97671497022833
1000848	2237	1.814999093	1.814999093	223.58745499999975	818.9997679838827
2986	2883	1.166666667	1.166666667	1384.481030000001	1654.7071675477114
2879	2880	0.3	0.3	281.1903249999998	319.86403792879327
6629	6658	0.981818182	0.981818182	341.0	487.0
3778	3505	0.21818162	0.21818162	463.58173500000055	381.14666875681576
1506	1588	0.262500164	0.262500164	433.0	432.0
2529	2000506	0.575999539	0.575999539	64.13644000000002	58.4012563912798
1000294	4313	1.031999174	1.031999174	63.56267999999999	248.9712730806818
4336	2821	0.375000234	0.375000234	1231.2763249999973	1047.1326412392139
1000133	6866	1.5	1.5	41.0	42.0
3387	2000418	0.503999597	0.503999597	170.09886499999996	160.81962118047275
2426	2431	0.668571811	0.668571811	1856.366814999996	1707.8697662609236
2442	2000509	1.079999136	1.079999136	217.0	217.0
1417	1414	0.434042738	0.434042738	1108.9897190972827	1463.9399081243332
2685	6194	0.685714286	0.685714286	5167.597412523684	5177.116918303334
5464	7197	0.71999964	0.71999964	28.912195000000004	41.99878798925069
3240	3310	0.212903088	0.212903088	2284.345289083703	1458.8807139968033
4662	2001047	1.34	1.34	775.0	767.9999999999997
7412	7245	0.283333333	0.283333333	3745.373212088724	3577.5922906052347
6048	6051	0.391304178	0.391304178	57.0	96.0
1000411	3373	0.983999213	0.983999213	1.0	1.0
5746	5750	0.356250223	0.356250223	186.0	193.0
1000569	5294	2.92	2.92	206.0	206.0
2623	1152	1.649999175	1.649999175	269.99999999999983	269.99999999999994
3800	3797	0.175	0.175	1625.776149999994	1498.4938602802101
4710	4719	0.654545455	0.654545455	6370.705020000077	4688.109917225521
4492	2000400	1.31999934	1.31999934	15.531315000000001	23.9962905042855
3484	2000415	0.8	0.8	71.84372000000002	70.19148810993006
3600	3565	1.14000114	1.14000114	30.0	28.0
4712	4706	0.428571429	0.428571429	1257.97778	1274.0018312834754
7354	5228	0.716666667	0.716666667	1181.2813349999994	1306.9728069511386
7240	4665	0.585714286	0.585714286	3695.093795000001	3546.0016152011735
2613	2652	0.783333333	0.783333333	4666.796244999934	4498.094953589953
5759	5654	0.091304308	0.091304308	49.0	49.0
3245	3022	18.1818182	18.1818182	4941.9557157198815	4855.269772468508
6800	1541	1.004999498	1.004999498	99.0	99.0
4213	2797	0.366666667	0.366666667	3410.518091350527	3427.5332959839357
6951	6949	0.404999798	0.404999798	3360.4710246473533	3893.3779939977785
3881	2000289	0.66000066	0.66000066	170.39717	285.8361869326063
3457	7018	0.822857613	0.822857613	0.0	0.0
1001069	4743	0.68	0.68	369.00000000000006	369.0
4817	2000852	1.469999265	1.469999265	94.0	94.0
4180	4160	0.82	0.82	85.04078000000004	91.42387037053781
5682	5697	0.880851439	0.880851439	412.0	412.0
2653	6183	0.314999843	0.314999843	3213.1376637557278	3058.521513697641
6362	1347	1.6851071	1.6851071	554.0408563494987	562.4424069151297
2651	2000041	0.743999405	0.743999405	953.0000000000002	952.9999999999978
7225	4576	1.244999378	1.244999378	46.0	137.97207691994066
1001028	5536	2.114998943	2.114998943	18.0	18.0
1735	3143	0.436363636	0.436363636	2300.188632600648	1681.4363929730523
2075	2114	0.3	0.3	108.0	86.00000000000003
1000692	2258	2.729998635	2.729998635	235.99999999999957	235.99999999999986
5348	5356	0.96	0.96	9262.986461171538	8525.185014939963
1000221	4379	1.02000102	1.02000102	169.0	192.0
5299	5301	0.195652089	0.195652089	421.12907500000097	519.9047289004546
1753	1754	2.21999889	2.21999889	573.077420000001	600.5308537016562
3068	3101	0.206896694	0.206896694	1922.313746692037	1649.7720430054922
2225	2233	0.412500258	0.412500258	1030.6766799999982	799.4616629193232
6780	2712	0.365217233	0.365217233	1555.162439999992	1032.7202746075652
5852	5856	0.205714403	0.205714403	393.0	373.0
4799	4804	0.382978886	0.382978886	1020.6496850000003	851.0533922463286
1756	2000543	0.64	0.64	69.0	71.0
1682	1687	0.428571122	0.428571122	35.0	34.0
1001078	7014	0.149999925	0.149999925	57.0	57.0
5109	2000157	0.98	0.98	119.0	119.0
2368	2000084	0.52	0.52	56.0	60.0
4584	4586	0.791489699	0.791489699	290.0	298.0
6954	6955	0.389999805	0.389999805	6171.874892094275	5799.606809557003
7068	4579	1.109999445	1.109999445	45.0	45.0
5906	4687	0.093750059	0.093750059	1155.7831549999937	978.4685574963664
1367	2000766	1.7999991	1.7999991	16.0	16.0
6965	6453	0.26808522	0.26808522	829.1632700000032	558.2159579718239
1000490	2855	0.335999731	0.335999731	913.4963700000004	674.915256150585
7120	7118	3.434998283	3.434998283	0.0	0.0
3327	2000381	0.32	0.32	217.85766940132476	263.9794792672379
3701	3638	0.56128996	0.56128996	2004.8257771346239	2075.1838522305493
3107	3031	0.497561218	0.497561218	9591.036807176866	10969.000705451355
2692	2709	1.364999318	1.364999318	2.0	3.0
6623	6622	0.2625	0.2625	83.04569500000001	85.00077438841298
1784	1785	0.945454545	0.945454545	531.9128936937207	600.535096451872
1000580	2164	1.334999333	1.334999333	151.0	150.0
2928	2991	0.618750387	0.618750387	1796.1668649999992	1980.061705401552
2049	2041	0.87096718	0.87096718	393.8251950000002	396.88690793415367
3063	3114	0.254545455	0.254545455	3242.5931826016404	2980.7348662242925
1000215	4089	0.3000003	0.3000003	739.0000000000002	737.0
3394	2000497	1.6	1.6	522.7509250000014	475.77951105384324
7222	5484	1.154999423	1.154999423	23.932085	50.000218205630254
1302	2000749	1.769999115	1.769999115	8.0	8.0
3146	3145	0.5	0.5	16715.069805634997	16899.878100583195
6804	1460	0.0375	0.0375	258.98828	329.3799824580954
1000022	2615	0.764999618	0.764999618	170.00363499999997	206.99943582596583
6950	2588	0.054545455	0.054545455	1893.6734532408298	1301.4281179712366
2972	2945	0.719999424	0.719999424	0.0	0.0
4518	6002	0.319149072	0.319149072	1082.6800750000014	959.5780243074108
3051	3322	0.31199975	0.31199975	1780.0844959947344	1584.7813318829205
4140	4092	0.254545455	0.254545455	4024.4767299999958	3779.801248624809
6543	2624	0.029999985	0.029999985	0.0	5.641740341408918E-4
2930	2931	1.14	1.14	326.58000000000004	346.0937533001563
2211	2219	1.455319768	1.455319768	687.3452200000002	831.1906598610785
6688	2000563	0.644999678	0.644999678	12.0	14.0
1565	1563	0.272727273	0.272727273	985.0	979.0
2000	1979	0.35	0.35	1105.8317777415061	1181.6951422839998
3202	3207	0.393103719	0.393103719	1595.7272967700344	1556.134388478662
4216	4215	0.8	0.8	2552.808692397099	2538.2662387589207
5681	2000656	2.51999874	2.51999874	4.0	4.0
3284	3290	27.07318395	27.07318395	12391.626527560149	12194.288506493123
6396	2106	0.636363636	0.636363636	1599.8101927923958	1470.1162431863243
4171	4348	0.381818182	0.381818182	0.0	0.0
1944	1945	1.544999228	1.544999228	113.384195	120.99117073013127
4092	4140	0.254545455	0.254545455	3063.0715	3072.0017275080413
2781	2763	0.31199975	0.31199975	965.3034200000005	969.7130980731715
1000992	5796	0.929999535	0.929999535	8.0	8.0
1001047	6626	1.34	1.34	119.0	133.0
6045	6043	0.703448033	0.703448033	1882.7263199999963	1823.370926009882
5477	5517	0.320689545	0.320689545	5039.168549999999	5002.327433788921
1000589	2011	0.76	0.76	840.0	839.9999999999995
3390	6422	0.037500023	0.037500023	123.97839	122.00100419394678
1000988	5633	2.474998763	2.474998763	23.0	23.0
2464	2476	0.116666667	0.116666667	1445.378759999991	1270.2905613291853
1000263	3529	0.6000006	0.6000006	3.0	3.0
4504	6454	0.65999967	0.65999967	343.4492199999987	386.4949135696396
4844	5954	0.822857613	0.822857613	633.4416100000001	630.0011316190898
1410	1411	1.229999385	1.229999385	755.2229100000001	576.9252799053426
4446	4369	1.386207853	1.386207853	1613.3434249999996	862.9999999999998
1000201	4101	0.9000009	0.9000009	972.69356	996.9916737152838
3666	2000356	0.36000036	0.36000036	321.2414400000002	279.5156071706672
5750	5746	0.356250223	0.356250223	485.8758199999995	504.2971141785138
4725	4683	0.745454545	0.745454545	2696.081161324161	2762.2893775982816
1630	2000903	0.45000045	0.45000045	296.0000000000001	293.15826398350686
4182	4332	0.168750105	0.168750105	681.0	876.0
1000934	7228	2.234998883	2.234998883	32.0	32.0
1677	1641	0.225000141	0.225000141	2023.063489999998	1953.2764957653737
5421	5424	1.109999445	1.109999445	113.88825500000004	151.42679289512725
6075	6076	0.365217233	0.365217233	0.0	0.0
4277	4279	0.272727273	0.272727273	2948.545804999999	2394.4709645696516
1346	1356	1.07999946	1.07999946	38.91972	14.000000000000014
5494	5493	1.529999235	1.529999235	186.0	185.99999999999991
4261	4304	0.331034711	0.331034711	616.373695	575.1200778540041
1000452	3137	1.17000117	1.17000117	166.22210499999957	528.6565851732721
2210	2209	1.616666667	1.616666667	1476.233104999997	1507.9905221725473
6212	6208	0.464999768	0.464999768	5228.841578695196	4414.687393727604
3828	3852	0.109090909	0.109090909	1118.9652099999957	1699.7075206797028
2010	2025	0.541935134	0.541935134	203.0	199.1571886855731
3487	3489	0.290909091	0.290909091	1213.1481188207285	1185.0322366653209
1179	1177	0.181818182	0.181818182	626.0	627.0
3521	1738	0.933333333	0.933333333	1285.2640549999942	966.8710656582538
5248	5913	0.1	0.1	1260.796040000001	1747.804808058615
5184	7237	0.1	0.1	2477.892499999999	2452.895718029672
5302	5314	0.786666667	0.786666667	6754.586525000049	7761.9319462133435
1231	1230	1.02000102	1.02000102	0.0	0.0
3563	2000264	0.99000099	0.99000099	751.2731450000002	752.5614927938324
2611	1154	1.4	1.4	984.0951550000038	799.0880626352916
3212	3211	0.409756297	0.409756297	10778.029337691458	10561.894680972986
7201	2001027	0.989999505	0.989999505	0.0	0.0
7068	4649	4.754997623	4.754997623	17.0	17.0
1000153	4698	1.32000132	1.32000132	569.1990800000002	577.9763232790648
1787	1786	4.462502789	4.462502789	0.0	8.0
5862	5863	0.181818182	0.181818182	2693.2560143187775	2218.841825104341
1330	2000673	1.349999325	1.349999325	73.0	73.0
2744	6381	0.781818182	0.781818182	1686.2141399999884	1672.0968660388398
5303	5321	0.413792961	0.413792961	5422.0165600000155	5238.319134813482
6548	6547	0.283333333	0.283333333	685.0	696.0582092492825
5696	5647	0.765957773	0.765957773	413.0	413.0
3879	3882	0.309090909	0.309090909	2849.7922955867243	2550.511324134682
5634	2001079	2.669998665	2.669998665	54.0	54.0
3175	3213	0.418181818	0.418181818	3240.905144083724	2563.744420494746
1680	1681	0.300000188	0.300000188	3000.7033589391945	3033.544664302503
1924	1925	0.163636364	0.163636364	1202.0	1259.0
5366	4596	1.466666667	1.466666667	607.0	606.9999999999998
6695	5974	0.389999805	0.389999805	217.57324999999994	425.46598958549214
3007	2000476	0.54000054	0.54000054	149.48113499999988	127.7194872459724
1001087	5597	0.764999618	0.764999618	18.0	18.0
1000015	2681	0.92	0.92	317.90485499999994	306.9997864886885
2452	1758	0.468750293	0.468750293	571.4081850000002	513.3386360867307
1421	1422	1.034999483	1.034999483	554.7032722917041	592.975159852521
5828	5829	2.609998695	2.609998695	25.0	25.0
7209	4813	1.364999318	1.364999318	11.0	12.0
4457	4460	0.36	0.36	609.0	370.0
7298	3162	0.072727273	0.072727273	5381.677449384603	4758.978517492502
2349	2348	0.763636364	0.763636364	848.1230899999974	1082.4775055517978
2077	2086	0.29999987	0.29999987	855.704290000001	701.2118068768121
1000410	3255	0.48000048	0.48000048	27.624534999999998	64.14117651159907
5776	5710	1.05	1.05	751.61912	767.0009280644529
1380	1408	0.914999543	0.914999543	180.0	159.99999999999994
2271	2000065	1.56	1.56	218.0	200.00000000000003
1000847	2377	0.52	0.52	185.2099699999999	893.0000000000001
5281	6736	1.263830325	1.263830325	611.0	609.9999218675695
2197	2201	0.293333333	0.293333333	9446.00221909735	9361.170188151684
2345	2000075	1.36	1.36	193.0	182.99999999999994
1888	2000714	0.57000057	0.57000057	1.0	1.0
5749	5752	0.225000141	0.225000141	255.6161649999999	295.57192814427924
3412	3436	0.137142936	0.137142936	3776.0536453195714	2843.7055401122498
6231	6229	0.243750152	0.243750152	4277.042425000005	4102.888457028934
2391	2418	1.18	1.18	78.0	94.00023201611319
6266	4722	0.585714286	0.585714286	10243.426058502335	10363.070727517887
3335	3334	0.48	0.48	0.0	0.0
5520	5523	1.525715158	1.525715158	14.0	14.0
1000094	2336	0.68	0.68	1545.999999999994	1546.0000000000002
1943	1937	0.824999588	0.824999588	162.0	201.0
1000446	4792	1.43999928	1.43999928	354.0000000000001	353.9999999999998
6971	2720	0.329999835	0.329999835	159.58676499999984	204.3862521765354
1000718	1258	0.24000024	0.24000024	25.0	25.0
5203	2000128	1.74000174	1.74000174	0.0	0.0
1713	2199	0.893333333	0.893333333	7483.8597439392615	7219.204608428177
6960	6961	0.15	0.15	21.0	133.62895406576197
2475	2476	0.854545455	0.854545455	1947.7761553710131	1453.4935449187326
1000797	1524	0.62	0.62	78.0	78.0
1932	1830	2.324998838	2.324998838	1008.120020695013	978.0664446539419
5001	5003	0.218181818	0.218181818	1498.0	1392.0
3757	3737	0.385714286	0.385714286	16019.134137931125	15573.98104464781
1629	1669	0.054545405	0.054545405	143.19155999999992	169.4756860176978
2175	2177	0.181818182	0.181818182	760.7483699999995	782.7374476624262
5699	2001005	1.649999175	1.649999175	2.0	2.0
5797	5793	1.049999475	1.049999475	47.231609999999996	45.99274790829262
1000704	1655	0.56	0.56	32.0	32.0
1556	1555	0.637500398	0.637500398	1032.0	1036.2859115619144
2713	6380	1.363636364	1.363636364	137.956145	219.71777837457873
1640	2000904	0.167999866	0.167999866	0.0	0.0
4025	4026	0.763636364	0.763636364	3304.5631300000023	2949.897636350657
3055	3056	1.65000165	1.65000165	36.398390000000006	13.999999999999993
3164	3054	0.2	0.2	1150.4039782361463	1014.9075359314025
5391	1234	1.2	1.2	262.1370849999999	273.74076183623293
3268	3267	0.6	0.6	927.0818700000019	966.1321000031712
5022	5009	0.683333333	0.683333333	163.615805	169.00021820563032
2149	2082	0.450000281	0.450000281	126.0	122.99999999999994
1582	7364	0.096774131	0.096774131	874.5478899999999	854.9688763630481
6300	7401	0.15	0.15	2648.1453688651004	2427.5495998267547
4373	4390	0.927272727	0.927272727	1802.6580599999907	1864.4707051316993
5868	5864	1.263830325	1.263830325	8119.77798433319	8062.9377014401725
4060	4024	0.600000414	0.600000414	533.5022549999999	460.99974209343077
5260	5957	0.459574664	0.459574664	988.4166530111343	1377.5761847700142
4036	4035	0.218181818	0.218181818	1701.4512249999982	1174.7030094240363
4549	5911	0.037500023	0.037500023	241.0	241.0
3612	3665	0.57000057	0.57000057	148.10275500000006	179.9037628236852
4603	7221	0.5999997	0.5999997	207.0	207.0
3827	3652	0.109090909	0.109090909	2048.8156999999946	2043.2434730495913
1490	6117	0.0375	0.0375	710.0	710.0
2089	2091	1.650001031	1.650001031	878.9396104467879	800.4590812685777
6553	6364	0.058064479	0.058064479	100.0	164.0
1821	1820	1.181250738	1.181250738	415.0	437.74802442383964
1693	1937	4.37999781	4.37999781	618.5320232391938	378.78905198357165
2758	3128	0.545454545	0.545454545	6293.716620367988	6192.661235377026
3154	3058	0.331034711	0.331034711	443.86444500000124	351.8705514699327
6675	2824	0.54	0.54	331.06575000000026	240.5771516794149
7136	1203	0.809999595	0.809999595	253.72754999999998	191.249991665849
5801	7156	0.224999888	0.224999888	53.615805	53.00000000000001
6660	6121	0.418181818	0.418181818	808.0	798.9999999999997
1818	1820	3.077417369	3.077417369	56.0	69.0
1000799	1533	0.623999501	0.623999501	36.0	36.0
5132	6169	0.66976713	0.66976713	4342.262810000028	4325.224679252328
4802	6719	0.919149327	0.919149327	623.8474150000001	603.9984725605876
1205	4541	0.71999964	0.71999964	852.7989400000031	596.8379898067329
7048	2000856	1.31999934	1.31999934	12.0	12.0
1272	6405	1.054545455	1.054545455	1071.481946060805	996.1262503356529
2624	6543	0.029999985	0.029999985	7.299705000000001	18.995854093024953
4643	4548	7.184996408	7.184996408	120.0	120.0
4755	4754	1.616666667	1.616666667	756.0	786.0008575783218
2286	1708	0.454545455	0.454545455	1327.9289099999983	1128.6355587638338
3613	3611	0.542857143	0.542857143	726.9957850000026	617.7697384261029
7360	5465	0.944681253	0.944681253	152.0	195.0
7300	1824	1.01999949	1.01999949	385.63106500000066	291.8436827373581
6728	5471	0.689999655	0.689999655	34.615805	41.00021820563027
6009	6010	0.11999994	0.11999994	22.119615000000003	52.93449550548934
7037	6956	0.064285668	0.064285668	435.82609499999893	431.973193312259
5547	5559	0.2625	0.2625	2.0	2.0
1000660	5761	0.551999558	0.551999558	62.0	62.0
5636	7160	0.644999678	0.644999678	86.0	85.00000000000001
6717	2000931	0.23999988	0.23999988	13.0	13.0
1000806	2111	0.58	0.58	793.0000000000001	792.9999999999995
1825	2052	0.1625	0.1625	729.0	711.0
6434	6418	0.75	0.75	227.1044150000001	353.81560939036433
1000293	4254	0.359999712	0.359999712	997.0	997.0000000000003
2881	6382	0.125	0.125	322.26800000000037	347.0206697181858
4580	7226	2.642554316	2.642554316	474.2296600000003	478.41128216967803
1000275	3635	0.81000081	0.81000081	2.0	2.0
3799	2000359	0.4	0.4	424.2631490065859	314.88542209050934
4855	4856	0.783333333	0.783333333	317.0	322.0
4387	4471	0.490909091	0.490909091	2054.892824999997	2749.6366941931383
3871	3866	0.618181818	0.618181818	3110.0462067700796	3112.285654952194
5419	1214	1.784999108	1.784999108	258.9401499999999	310.22932977501966
1901	1913	0.245454322	0.245454322	2.0	2.0
3053	3049	0.167999866	0.167999866	5557.707442392324	4455.863135464563
1666	1667	0.175	0.175	1954.5478899999996	1898.968876363049
3529	3528	0.206896694	0.206896694	533.2069149999999	533.9945376997238
5238	5239	0.21000021	0.21000021	110.07902499999997	107.0010910281514
5775	5776	0.516666667	0.516666667	793.61912	805.0009280644529
5325	2000030	2.21999889	2.21999889	65.00000000000001	65.00000000000001
3008	3012	0.37241405	0.37241405	895.7561450000045	705.4321729720258
1991	1992	0.471428235	0.471428235	53.2205	58.41354784312237
5240	5237	0.407999674	0.407999674	2089.790979999995	2212.1233575373094
5500	5503	0.449999775	0.449999775	246.615805	248.00021820563032
1146	4546	0.893617402	0.893617402	787.4363300000032	520.2159579718245
1000923	5755	0.68	0.68	164.0	188.0
4880	4903	1.416666667	1.416666667	811.594195	808.0005551346294
5674	5670	4.529997735	4.529997735	37.920975	47.99999999999999
4233	2801	0.527272727	0.527272727	3374.2710729487735	3146.6142548093253
5647	5648	2.45999877	2.45999877	10.0	10.0
2205	2217	0.1125	0.1125	2.0	2.0
1000899	1673	0.239999808	0.239999808	8.0	8.0
6962	2000140	1.631998694	1.631998694	1143.0	1204.0
1184	6494	1.124999438	1.124999438	3.2205	68.99999999999999
2309	2547	0.581250363	0.581250363	421.01249569501016	640.3674138984155
4047	2000233	0.93000093	0.93000093	435.8813064834853	437.2269410258965
4586	4603	2.024998988	2.024998988	207.0	207.0
1863	2000907	0.3000003	0.3000003	2.0	2.0
1307	1325	2.204998898	2.204998898	40.0	40.0
3548	3547	0.545454545	0.545454545	1236.3409749999998	1290.9011486401982
7059	2000941	0.76	0.76	52.0	52.0
1668	1659	0.077419305	0.077419305	1394.0	1378.9999999999998
6023	6024	0.472727273	0.472727273	324.0437600000003	701.1669989816418
1000273	3520	1.92000192	1.92000192	98.0	105.0
5940	5457	0.327272727	0.327272727	823.441	811.0003697761726
2485	2000080	1.4	1.4	122.0	120.0
2537	2523	0.174193436	0.174193436	3080.5679010792783	2300.9276766279327
5168	5170	0.527272727	0.527272727	510.7615149999997	897.213623909788
5807	5790	1.829999085	1.829999085	51.0	51.0
5399	5408	1.345454545	1.345454545	1.0	138.0
2299	2000063	1.16	1.16	80.0	126.0
6659	6247	1.254545455	1.254545455	229.0	219.0
1474	1465	0.5	0.5	72.76778	129.18528472762924
1000297	4331	0.575999539	0.575999539	424.00000000000006	512.0
1000755	1324	2.474998763	2.474998763	42.0	42.0
4470	2000206	1.36	1.36	382.43553499999996	396.23841216797877
6401	1976	0.351724017	0.351724017	7136.233418939242	6974.378239680769
5891	5885	0.125	0.125	102.0	114.0
5797	2000991	1.349999325	1.349999325	13.0	13.0
3469	3470	0.666666667	0.666666667	3401.8508705257677	3374.941877915652
1000866	4571	1.424999288	1.424999288	166.37	136.00047568599203
1000332	3866	1.02000102	1.02000102	247.16081500000004	309.3046536919156
3867	3655	0.381818182	0.381818182	1760.6642999999983	1674.8645093906573
1850	1873	0.464515829	0.464515829	459.00000000000017	448.0267561746119
5618	6704	0.554999723	0.554999723	164.33777500000033	388.13711464395686
5565	5568	0.1375	0.1375	116.0	116.0
2657	2628	1.20000075	1.20000075	296.8516300000001	121.21693624865831
1621	2000893	0.32	0.32	9.0	9.0
1000350	3544	0.479999616	0.479999616	1.0	1.0
2344	6636	0.348386872	0.348386872	652.0	750.0000000000006
3388	2000414	0.28799977	0.28799977	3.0	3.0
7114	2000568	0.914999543	0.914999543	6.0	6.0
5602	5603	2.414998793	2.414998793	278.0	226.97627855896832
5426	5434	1.124999438	1.124999438	1.0	1.0
1000061	2356	0.98	0.98	533.0	516.0000000000002
1000789	1437	0.269999865	0.269999865	235.0	235.0
7165	7167	2.09999895	2.09999895	0.0	0.0
6997	2239	0.357446961	0.357446961	923.10683	877.9905221725406
1241	1240	2.369998815	2.369998815	78.05779000000007	74.96690596827658
7324	6642	0.884999558	0.884999558	367.6816099999987	212.4702453616162
5480	5481	1.2625	1.2625	0.0	1.0
3601	3602	0.54000054	0.54000054	186.35086499999997	310.0
2241	2236	1.251064362	1.251064362	1005.775805	976.0010440725075
3376	3375	0.38	0.38	527.909059551954	468.6627458143236
5952	5951	0.163636364	0.163636364	15.0	15.0
3654	3655	0.145454545	0.145454545	2539.804989999992	2395.5474514614966
1000872	5330	0.78	0.78	2339.0	2339.000000000002
5617	5602	1.034999483	1.034999483	286.0	233.97627855896832
1736	2000311	0.66	0.66	4.0	3.9999999999999996
1473	1444	0.310344721	0.310344721	5551.03382908381	5205.260628557716
1928	2000713	0.431999654	0.431999654	247.0	246.0
5307	7345	1.07999946	1.07999946	147.16462999999982	322.9694280588053
2717	2703	0.584999708	0.584999708	105.03455999999996	148.99075021281757
3442	3418	0.995745105	0.995745105	1078.0574098779757	637.264066529747
5837	5835	0.229787332	0.229787332	660.2724499999999	722.750008334152
3907	3908	0.35172438	0.35172438	1150.222270999942	1050.3586630619093
1255	2000921	0.74	0.74	147.0	104.0
2784	2782	0.116128957	0.116128957	4990.982408094228	4510.109191241278
6205	7431	1.414285714	1.414285714	4146.5628075236355	3715.3449499954436
3445	2884	0.7	0.7	2164.3824238595557	1430.1079207339956
1000719	1278	0.32	0.32	6.0	6.0
5324	5323	0.581818182	0.581818182	527.0	520.3865088997271
1000302	4512	2.32	2.32	1198.2121800000018	879.9981652534655
4269	4289	0.93000093	0.93000093	0.0	0.0
5495	5505	1.3875	1.3875	769.0	776.9999218675695
3481	3480	0.187500117	0.187500117	754.5756350000032	517.5500894377966
1000495	2990	0.59999952	0.59999952	69.0	69.0
1654	1528	0.112499859	0.112499859	6.0	6.0
3974	3973	0.745454545	0.745454545	2850.9509550841135	2707.898993574839
4757	2001064	1.319998944	1.319998944	274.02099999999996	273.09629583337136
7103	6969	0.633333333	0.633333333	87.0	86.0
1001074	5421	2.054998973	2.054998973	85.92097500000003	93.00003005593304
7020	6238	1.083333333	1.083333333	1227.75728	1255.00093879007
5795	5672	1.73999913	1.73999913	6.384195	7.000000000000001
3381	3376	0.24	0.24	848.487030000001	710.3741600079993
4834	7212	1.582979397	1.582979397	496.0	496.00000000000006
1656	2000908	0.24	0.24	53.0	53.0
3559	3558	0.268965703	0.268965703	547.3162799999999	485.98701549871964
5497	5512	1.363636364	1.363636364	456.30517	532.9860823597201
5455	2000959	1.829999085	1.829999085	37.0	37.0
4052	3971	0.765517769	0.765517769	6.0	26.692776715029417
1000523	1754	1.49999925	1.49999925	107.0	107.00000000000004
4933	7291	0.433333333	0.433333333	1028.9398450000006	860.2913548702516
2826	2781	0.383999693	0.383999693	2607.106387322593	2296.1618911488326
2682	2683	0.854545455	0.854545455	588.6034649999945	736.7411473883188
1940	1243	0.749999625	0.749999625	49.094525	30.345914242284763
1864	1865	0.206250129	0.206250129	485.29952500000013	476.06667033381206
2722	6577	0.487500305	0.487500305	331.8431450000012	216.92594209656
1000596	2729	1.109999445	1.109999445	4.0	4.0
1000157	4912	2.34	2.34	0.0	0.0
2379	2000084	0.82	0.82	160.99999999999997	157.00000000000006
1001107	1326	3.089998455	3.089998455	27.0	27.0
1973	7373	1.480851694	1.480851694	1003.4687036069973	893.6647666055342
3911	3913	0.638709265	0.638709265	3223.152795488517	3027.905515894399
3809	3636	0.05	0.05	687.9214650000002	679.460724123993
3766	2000361	0.6	0.6	2894.3291709717882	2876.8938247620054
6840	6838	0.495651958	0.495651958	252.0	316.0
3649	3648	0.527272727	0.527272727	1203.780489999998	1507.8693535912153
2011	2000589	0.76	0.76	286.0	276.040494837822
1000861	5345	0.68	0.68	44.0	50.0003607339095
6592	6607	0.933333333	0.933333333	0.0	102.39105852443585
1655	2000704	0.56	0.56	46.0	46.0
1525	1527	0.171428449	0.171428449	10.0	10.0
1551	1569	0.037500023	0.037500023	746.0	742.0
5232	5240	0.125	0.125	2069.4061749999973	2134.82926842692
3197	3201	0.434483058	0.434483058	1196.8646599999954	586.137560965988
4637	6720	0.548936404	0.548936404	195.0	248.0
4776	2000002	0.89999955	0.89999955	46.0	48.0
1298	1297	3.35999832	3.35999832	150.8885099999991	104.00000000000013
2242	2244	0.6625	0.6625	4017.965512319178	3898.3377227697674
3728	3730	0.636363636	0.636363636	933.4611350000032	739.1551715252804
6064	6062	0.2125	0.2125	17.130975	16.006002268040305
4496	4516	0.72413843	0.72413843	1603.99036999999	1354.1154100533379
1879	1880	0.600000375	0.600000375	2503.0723399999997	2434.7476242109606
1618	1619	0.204255406	0.204255406	528.0	524.0000000000001
1000585	2151	1.36	1.36	7.0	7.0
1000196	3999	1.007999194	1.007999194	40.0	40.0
