~,Tail,Head,Capacity (veh/h),Length,Free Flow Time,B,Power,Speed,Toll ,Type,;
,204536,204539,96330,2.118427,1.955471,0.12,3.2,60,0,2,
,204536,23332,2400000,1.744821,4.18757,0.8,2.3,25,0,2,
,204536,24342,2400000,0.817017,1.960842,0.8,2.3,25,0,2,
,204514,4572,42409,1.653277,1.907627,0.8,2.3,55,0,2,
,204514,24342,2400000,0.57311,1.375464,0.8,2.3,25,0,2,
,204514,237178,90194,2.7586,3.009382,0.8,2.3,55,0,2,
,345071,345077,31368,0.277372,0,1.12,2,40,0,2,
,204536,345050,96330,3.430252,0.390893,0.12,3.2,0,1,2,
,204517,335291,65946,0.50436,0.91448,0.8,2.3,30,0,2,
,204507,345077,42409,0.468144,0.556681,1.12,2,55,0,2,
,335296,204511,94744,0.907909,1.687893,0.92,2.3,35,0,2,
,345078,204511,82768,0.483077,0.524519,1.12,2,55,0,2,
,20113,237172,2400000,0.632925,1.898775,0.8,2.3,20,0,2,
,204510,204515,86650,0.629055,0.754866,1.12,2,55,0,2,
,204517,204536,96330,1.724871,1.592189,0.12,3.2,60,0,2,
,204512,204536,36590,1.026901,1.467002,1.12,2,40,0,2,
,335296,24451,2400000,0.525258,1.173586,0.8,2.3,25,0,2,
,204509,335296,94744,0.724734,1.273335,0.92,2.3,35,0,2,
,363995,204507,42409,1.02138,1.178516,0.8,2.3,55,0,2,
,363995,204510,43998,1.736445,0,0.8,2.3,0,0,2,
,204507,204509,94744,0.232535,0.402471,1.881291,2,35,0,2,
,20113,204510,2400000,0.487757,1.46327,0.8,2.3,20,0,2,
,237179,335295,31581,1.441114,1.729337,0.92,2.3,55,0,2,
,24451,204512,2400000,1.91985,4.60764,0.8,2.3,25,0,2,
,345074,345075,36942,0.309225,0,0.8,2.3,40,0,2,
,345078,204512,82768,1.545051,1.687946,1.12,2,55,0,2,
,237179,24451,2400000,0.636891,1.528538,0.8,2.3,25,0,2,
,345077,345073,36942,0.440742,0,0.8,2.3,40,0,2,
,345077,237179,42409,0.16822,0.177581,0.8,2.3,55,0,2,
,345073,345074,36942,0.397114,0,0.8,2.3,40,0,2,
,345075,345078,36942,0.544024,0,1.12,2,40,0,2,
,204513,204514,82768,0.354696,0.386941,1.12,2,55,0,2,
,204512,204513,82768,0.127174,0.138735,0.8,2.3,55,0,2,
,204515,204516,32973,0.664348,1.138882,1.12,2,35,0,2,
,204515,335293,82768,0.687298,0.74978,0.8,2.3,55,0,2,
,335294,204516,96330,0.673102,0.621325,0.12,3.2,60,0,2,
,204515,237172,82768,0.505892,0.60707,1.12,2,55,0,2,
,204511,204517,98918,0.80149,1.373983,0.8,2.3,35,0,2,
,335293,204511,82768,0.706642,0.770882,0.8,2.3,55,0,2,
,335294,204517,96330,0.720024,0.664638,0.12,3.2,60,0,2,
,204516,335292,65946,0.446951,0.766201,0.8,2.3,35,0,2,
,24231,204539,2400000,1.610135,3.864323,0.8,2.3,25,0,2,
,204539,345050,96330,1.294998,1.199834,0.12,3.2,60,0,2,
,204539,22220,2400000,1.790649,4.297557,0.8,2.3,25,0,2,
,4572,24231,2400000,2.338532,5.612477,0.8,2.3,25,0,2,
,345043,345041,83465,0.611385,0,0.8,2.3,45,0,2,
,345045,345044,34339,0.254293,0,0.8,2.3,40,0,2,
,345047,345046,34339,0.73962,0,0.8,2.3,40,0,2,
,345046,345045,34339,0.145052,0,0.8,2.3,40,0,2,
,24231,237178,2400000,0.33872,0.812928,0.8,2.3,25,0,2,
,345044,345043,34339,0.318011,0,0.8,2.3,40,0,2,
,204539,23332,2400000,0.81832,1.963969,0.8,2.3,25,0,2,
,237177,22220,2400000,0.578023,1.387255,0.8,2.3,25,0,2,
,345041,345050,83465,0.65872,0,1.12,2,45,0,2,
,345050,237177,96330,0.428291,0.390893,0.12,3.2,60,0,2,
,204540,204541,90194,1.302032,1.3241,1.12,2,55,0,2,
,204547,204502,98330,4.289416,0.96209,0.12,3.2,0,1,2,
,204641,237170,124153,0.712056,0.854468,0.8,2.3,55,0,2,
,204661,204627,82768,0.914059,1.096871,1.12,2,55,0,2,
,204651,204626,98330,0.767955,0.719958,0.12,3.2,55,0,2,
,204599,204593,41384,0.563689,0.676427,1.12,2,55,0,2,
,23780,237163,2400000,0.683124,2.049373,0.8,2.3,20,0,2,
,23780,204657,2400000,0.332087,0.996262,0.8,2.3,20,0,2,
,204667,204657,82768,0.180379,0.216454,1.12,2,55,0,2,
,237169,204543,195126,0.72717,0.64162,0.12,3.2,60,0,2,
,22221,237170,2400000,0.507172,1.521515,0.8,2.3,20,0,2,
,204678,23555,2400000,0.882699,2.648096,0.8,2.3,20,0,2,
,204547,204689,86974,0.433705,0.473475,1.12,2,60,0,2,
,204548,204690,82768,0.256373,0.307647,1.12,2,55,0,2,
,204548,204694,145420,0.504844,0.458949,0.12,3.2,60,0,2,
,204550,204696,76039,0.490716,0.701023,1.12,2,45,0,2,
,204550,204695,82768,0.061107,0.073329,1.12,2,55,0,2,
,204639,204695,82768,0.067798,0.081358,1.12,2,55,0,2,
,204639,204705,41384,0.695519,0.834623,0.8,2.3,55,0,2,
,204640,204655,41384,1.266584,1.5199,1.12,2,55,0,2,
,204705,204655,41384,0.515251,0.618301,1.12,2,55,0,2,
,204547,237164,98330,2.15592,0.96209,0.12,3.2,0,1,2,
,335302,23795,2400000,0.433257,1.299772,0.8,2.3,20,0,2,
,237169,204542,195126,1.303115,1.149808,0.12,3.2,60,0,2,
,204540,204544,92526,0.924172,1.008188,0.8,2.3,60,0,2,
,204546,204550,82768,0.688159,0.825791,1.12,2,55,0,2,
,237169,22221,2400000,0.257764,0.773293,0.8,2.3,20,0,2,
,204544,204547,86974,0.670752,0.73173,1.12,2,60,0,2,
,204545,204548,145420,0.514707,0.467915,0.12,3.2,60,0,2,
,204546,22450,2400000,0.515077,1.545231,0.8,2.3,20,0,2,
,204548,22450,2400000,0.290896,0.872687,0.8,2.3,20,0,2,
,204545,204542,145420,0.322874,0.293522,0.12,3.2,60,0,2,
,204544,204545,82768,0.178329,0.213995,1.12,2,55,0,2,
,204542,204546,82768,0.068391,0.082069,0.8,2.3,55,0,2,
,204639,204640,82768,0.616422,0.739707,1.12,2,55,0,2,
,204638,204641,124153,0.098831,0.118597,1.12,2,55,0,2,
,204638,23444,2400000,0.206079,0.618237,0.8,2.3,20,0,2,
,204638,204550,76039,0.60212,0.860171,0.8,2.3,45,0,2,
,204639,23444,2400000,0.401167,1.2035,0.8,2.3,20,0,2,
,204641,204640,41384,0.063871,0.076645,1.12,2,55,0,2,
,204504,21776,2400000,0.653915,1.961746,0.8,2.3,20,0,2,
,204644,237171,245447,1.033599,0.939636,0.12,3.2,60,0,2,
,204643,237173,245447,0.892412,0.811284,0.12,3.2,60,0,2,
,204643,21887,2400000,0.896662,2.689987,0.8,2.3,20,0,2,
,204643,204649,82768,1.60003,1.920036,1.12,2,55,0,2,
,204648,204649,124153,1.440346,1.728415,1.12,2,55,0,2,
,204645,204541,90194,0.4346,0.52152,0.8,2.3,55,0,2,
,204645,22109,2400000,0.255607,0.766822,0.8,2.3,20,0,2,
,204679,204649,104740,2.721123,5.442246,1.12,2,30,0,2,
,21998,204649,2400000,1.14234,3.427021,0.8,2.3,20,0,2,
,204643,237171,0,1.498312,0.811284,0.12,3.2,0,1,2,
,204504,204642,45097,1.122459,1.346951,1.12,2,55,0,2,
,204643,204644,245447,0.466357,0.423961,0.12,3.2,60,0,2,
,204645,204502,90194,0.936053,1.123264,1.12,2,55,0,2,
,204504,204643,82768,0.488508,0.58621,1.12,2,55,0,2,
,204501,204504,86650,0.238724,0.286468,0.8,2.3,55,0,2,
,204646,204644,90194,0.146785,0.176142,1.12,2,55,0,2,
,204646,204642,90194,0.271793,0.326151,0.8,2.3,55,0,2,
,204642,204502,90194,0.11229,0.134748,1.12,2,55,0,2,
,21887,204648,2400000,0.509776,1.529327,0.8,2.3,20,0,2,
,204648,21554,2400000,1.33444,4.00332,0.8,2.3,20,0,2,
,21776,237173,2400000,0.262329,0.786988,0.8,2.3,20,0,2,
,204543,204678,82768,0.562362,0.674834,1.12,2,55,0,2,
,204647,237171,245447,1.057923,0.961748,0.12,3.2,60,0,2,
,21998,204679,2400000,1.46864,4.40592,0.8,2.3,20,0,2,
,204541,204543,90194,0.504928,0.605913,1.12,2,55,0,2,
,22109,204543,2400000,0.389273,1.16782,0.8,2.3,20,0,2,
,204543,204647,245447,0.207359,0.188508,0.12,3.2,60,0,2,
,237171,21998,2400000,0.255454,0.766363,0.8,2.3,20,0,2,
,237170,204678,124153,0.597121,0.716545,1.12,2,55,0,2,
,204678,204679,98918,0.018214,0.036429,0.8,2.3,30,0,2,
,204649,21443,2400000,1.364842,4.094527,0.8,2.3,20,0,2,
,204688,22783,4800000,0.231406,0.925625,0.8,2.3,15,0,2,
,204684,22331,2400000,0.390569,1.171706,0.8,2.3,20,0,2,
,204684,204691,78563,0.238135,0.317513,1.12,2,50,0,2,
,204688,204702,76039,0.406613,0.580875,1.12,2,45,0,2,
,204685,237164,98330,1.026229,0.96209,0.12,3.2,55,0,2,
,237167,204708,82768,0.558061,0.669673,0.8,2.3,55,0,2,
,237168,204709,32973,0.756961,1.513922,0.8,2.3,30,0,2,
,204707,204663,245447,0.855885,0.744248,0.12,3.2,60,0,2,
,204711,204667,41384,0.727869,0.873442,0.8,2.3,55,0,2,
,237164,204710,148441,1.306978,1.206441,0.12,3.2,55,0,2,
,335238,238438,50111,0.835782,0.771491,0.12,3.2,45,0,2,
,204686,4429,2400000,1.057619,2.115237,0.8,2.3,30,0,2,
,4430,238439,2400000,0.512679,1.025358,0.8,2.3,30,0,2,
,238439,204681,98330,0.208761,0.195714,0.12,3.2,55,0,2,
,204681,204685,98330,0.239331,0.224373,0.12,3.2,55,0,2,
,204687,204685,41384,0.087645,0.08913,1.12,2,55,0,2,
,238439,4826,2400000,0.127322,0.254645,0.8,2.3,30,0,2,
,204682,204683,98330,0.153975,0.144352,0.12,3.2,55,0,2,
,204681,204682,98330,0.048182,0.04517,0.12,3.2,55,0,2,
,204683,204684,78563,0.01733,0.023107,0.8,2.3,50,0,2,
,204687,204686,41384,0.143595,0.146029,0.8,2.3,55,0,2,
,204685,204688,76039,0.05853,0.083614,0.8,2.3,45,0,2,
,22561,204695,4800000,0.253094,1.012376,0.8,2.3,15,0,2,
,204697,204695,42057,0.490377,0.588452,1.12,2,55,0,2,
,204703,237166,32973,0.613376,1.226753,0.8,2.3,30,0,2,
,204701,204706,41384,1.159448,1.391337,0.8,2.3,55,0,2,
,204702,237165,82768,0.711736,0.854083,1.12,2,55,0,2,
,204704,335297,145420,0.706336,0.642124,0.12,3.2,60,0,2,
,23666,204706,2400000,0.535348,1.606045,0.8,2.3,20,0,2,
,23115,204707,2400000,0.279259,0.837776,0.8,2.3,20,0,2,
,23115,335297,2400000,0.142368,0.427103,0.8,2.3,20,0,2,
,204689,204691,86974,0.25256,0.275187,1.12,2,60,0,2,
,204692,204691,42057,0.159169,0.191003,0.8,2.3,55,0,2,
,204690,204693,42057,0.338465,0.406158,1.12,2,55,0,2,
,204693,204698,65946,0.190485,0.38097,1.12,2,30,0,2,
,204692,204698,41384,0.175081,0.210097,1.12,2,55,0,2,
,204699,22672,4800000,0.174751,0.699002,0.8,2.3,15,0,2,
,204699,204703,42057,0.254166,0.304999,1.12,2,55,0,2,
,204699,204704,42057,0.206152,0.247383,1.12,2,55,0,2,
,204700,204704,145420,0.223212,0.20292,0.12,3.2,60,0,2,
,204690,204689,82768,0.285378,0.342693,1.12,2,55,0,2,
,22331,204689,2400000,0.07351,0.363708,0.8,2.3,20,0,2,
,22561,204696,4800000,0.240182,0.96073,0.8,2.3,15,0,2,
,204697,204701,82768,0.130209,0.156251,1.12,2,55,0,2,
,204694,204693,65946,0.075151,0.150301,1.12,2,30,0,2,
,204694,204700,145420,0.063814,0.058013,0.12,3.2,60,0,2,
,204697,204700,42057,0.115695,0.138834,1.12,2,55,0,2,
,204699,204700,42057,0.077585,0.093102,1.12,2,55,0,2,
,204696,204694,76039,0.117071,0.167244,1.12,2,45,0,2,
,204696,204697,82768,0.058707,0.070449,1.12,2,55,0,2,
,204693,204699,42057,0.063403,0.076083,1.12,2,55,0,2,
,204702,204703,42057,0.257524,0.309029,1.12,2,55,0,2,
,204702,22783,4800000,0.31309,1.25236,0.8,2.3,15,0,2,
,204691,204702,76039,0.190038,0.271483,1.12,2,45,0,2,
,204698,22672,4800000,0.050827,0.203308,0.8,2.3,15,0,2,
,204698,204703,32973,0.126847,0.253694,1.12,2,30,0,2,
,204705,23666,2400000,0.585676,1.757027,0.8,2.3,20,0,2,
,22894,237164,4800000,0.185806,0.743226,0.8,2.3,15,0,2,
,237165,237167,82768,0.324333,0.3892,0.8,2.3,55,0,2,
,23005,237167,4800000,0.26482,1.059279,0.8,2.3,15,0,2,
,22894,237165,4800000,0.144228,0.576912,0.8,2.3,15,0,2,
,237166,23005,4800000,0.294368,1.177472,0.8,2.3,15,0,2,
,237166,335298,32973,0.186247,0.372493,0.8,2.3,30,0,2,
,23115,237168,2400000,0.150539,0.451618,0.8,2.3,20,0,2,
,335298,237168,32973,0.18427,0.368541,0.8,2.3,30,0,2,
,335298,23115,2400000,0.115652,0.346956,0.8,2.3,20,0,2,
,204706,204711,41384,0.160685,0.192822,1.12,2,55,0,2,
,204706,23780,2400000,0.709181,2.127542,0.8,2.3,20,0,2,
,204707,204706,82768,0.282344,0.338813,1.12,2,55,0,2,
,335297,204707,145420,0.201568,0.183244,0.12,3.2,60,0,2,
,335238,4428,2400000,0.105054,0.210107,0.8,2.3,30,0,2,
,204676,204671,82768,0.214281,0.257138,1.12,2,55,0,2,
,23998,204653,2400000,0.24112,0.72336,0.8,2.3,20,0,2,
,204668,204650,245447,0.493377,0.435333,0.12,3.2,60,0,2,
,204661,204651,82768,0.568341,0.68201,1.12,2,55,0,2,
,204654,24010,2400000,0.431913,1.295739,0.8,2.3,20,0,2,
,204475,204595,82768,0.121206,0.145447,1.12,2,55,0,2,
,204712,204675,98330,0.301064,0.282248,0.12,3.2,55,0,2,
,204710,204669,96330,0.276107,0.254868,0.12,3.2,70,0,2,
,204669,204676,65946,0.242138,0.484276,1.12,2,30,0,2,
,204708,204664,41384,0.478141,0.573769,1.12,2,55,0,2,
,23226,204664,2400000,0.394951,1.184854,0.8,2.3,20,0,2,
,204670,204671,96330,0.163186,0.150633,0.12,3.2,60,0,2,
,204665,204653,82768,0.332676,0.399211,1.12,2,55,0,2,
,335301,204669,82768,0.351573,0.421887,0.8,2.3,55,0,2,
,23226,335300,2400000,0.414063,1.24219,0.8,2.3,20,0,2,
,204708,23226,2400000,0.146618,0.439854,0.8,2.3,20,0,2,
,204708,335301,82768,0.323629,0.388355,1.12,2,55,0,2,
,23226,335301,2400000,0.184612,0.553837,0.8,2.3,20,0,2,
,238438,204710,199183,0.225508,0.201947,0.12,3.2,70,0,2,
,238438,4811,2400000,0.097741,0.195481,0.8,2.3,30,0,2,
,204710,204712,98330,0.117337,0.110003,0.12,3.2,55,0,2,
,204664,204663,82768,0.327266,0.39272,1.12,2,55,0,2,
,23333,204663,2400000,0.225689,0.677068,0.8,2.3,20,0,2,
,204667,335302,82768,0.379071,0.454885,0.8,2.3,55,0,2,
,204665,204668,82768,0.330992,0.397191,1.12,2,55,0,2,
,335299,204668,245447,0.310467,0.269972,0.12,3.2,60,0,2,
,335300,204665,82768,0.341917,0.4103,1.12,2,55,0,2,
,23333,335299,2400000,0.256593,0.76978,0.8,2.3,20,0,2,
,204664,335300,82768,0.285411,0.342493,0.8,2.3,55,0,2,
,204664,23333,2400000,0.199043,0.597129,0.8,2.3,20,0,2,
,204709,204664,82768,0.038965,0.046758,1.12,2,55,0,2,
,23333,335300,2400000,0.203748,0.611244,0.8,2.3,20,0,2,
,204663,335299,245447,0.304994,0.265212,0.12,3.2,60,0,2,
,204663,204666,126171,0.246482,0.295778,1.12,2,55,0,2,
,204666,204667,126171,0.135318,0.162382,0.8,2.3,55,0,2,
,204669,204665,82768,0.282328,0.338794,1.12,2,55,0,2,
,204669,204670,96330,0.148412,0.136996,0.12,3.2,60,0,2,
,204670,23998,2400000,0.063543,0.190629,0.8,2.3,20,0,2,
,204668,204661,82768,0.380325,0.45639,1.12,2,55,0,2,
,23831,204661,2400000,0.273133,0.819399,0.8,2.3,20,0,2,
,335302,204661,82768,0.242944,0.291533,1.12,2,55,0,2,
,204668,23831,2400000,0.270668,0.812004,0.8,2.3,20,0,2,
,204672,24021,2400000,0.411143,1.23343,0.8,2.3,20,0,2,
,204676,204475,65946,0.857373,1.714746,1.12,2,30,0,2,
,204672,204473,148441,0.658182,0.607552,0.12,3.2,55,0,2,
,204674,204676,82768,0.381696,0.458035,1.12,2,55,0,2,
,204674,204673,82768,0.151144,0.181372,0.8,2.3,55,0,2,
,204675,204673,98330,0.102476,0.096071,0.12,3.2,55,0,2,
,204672,204673,148441,0.018606,0.017443,0.12,3.2,55,0,2,
,24021,204475,2400000,0.474873,1.42462,0.8,2.3,20,0,2,
,204653,204650,96330,0.325547,0.300505,0.12,3.2,60,0,2,
,24010,204650,2400000,0.474438,1.423313,0.8,2.3,20,0,2,
,204650,204652,245447,0.350258,0.309051,0.12,3.2,60,0,2,
,204653,204595,82768,0.789229,0.947074,1.12,2,55,0,2,
,204595,204598,82768,0.504864,0.605836,1.12,2,55,0,2,
,204651,204599,82768,0.492837,0.591405,1.12,2,55,0,2,
,204677,204653,96330,0.13071,0.120655,0.12,3.2,70,0,2,
,204671,204677,96330,0.037819,0.03491,0.12,3.2,60,0,2,
,204650,204651,98330,0.448115,0.420108,0.12,3.2,55,0,2,
,204652,204598,245447,0.227246,0.206587,0.12,3.2,60,0,2,
,204598,204599,41384,0.431271,0.517525,1.12,2,55,0,2,
,23820,204660,2400000,0.301149,0.903447,0.8,2.3,20,0,2,
,204658,204662,69827,0.312487,0.535692,1.12,2,35,0,2,
,204662,21221,2400000,0.618858,1.856573,0.8,2.3,20,0,2,
,204631,204630,41384,0.710431,0.852517,0.8,2.3,55,0,2,
,204628,204632,82768,0.878076,1.053692,1.12,2,55,0,2,
,204629,204634,98330,0.966136,0.905753,0.12,3.2,55,0,2,
,204658,204631,65946,0.504501,0.864859,0.8,2.3,35,0,2,
,204656,204659,43325,0.267429,0.320915,1.12,2,55,0,2,
,204655,237163,41384,1.268636,1.522363,0.8,2.3,55,0,2,
,23555,204655,2400000,0.829713,2.48914,0.8,2.3,20,0,2,
,204656,23820,2400000,0.194437,0.58331,0.8,2.3,20,0,2,
,237163,204656,41384,0.165329,0.198394,0.8,2.3,55,0,2,
,204631,21110,2400000,1.442991,3.463179,0.8,2.3,25,0,2,
,204660,204627,43325,0.952521,1.143025,1.12,2,55,0,2,
,204660,204662,41384,1.124207,1.349049,1.12,2,55,0,2,
,204662,204628,82768,0.960879,1.153055,1.12,2,55,0,2,
,21332,204628,2400000,0.523548,1.570644,0.8,2.3,20,0,2,
,204627,204628,82768,1.280591,1.536709,1.12,2,55,0,2,
,204626,204629,98330,1.243756,1.166021,0.12,3.2,55,0,2,
,204657,204659,41384,0.667582,0.801099,0.8,2.3,55,0,2,
,204657,23795,2400000,0.4589,1.376701,0.8,2.3,20,0,2,
,204659,23795,2400000,0.561479,1.684436,0.8,2.3,20,0,2,
,204659,204660,43325,0.049608,0.059529,1.12,2,55,0,2,
,204662,21332,2400000,0.589346,1.768036,0.8,2.3,20,0,2,
,23843,204626,2400000,0.19695,0.59085,0.8,2.3,20,0,2,
,23843,204593,2400000,0.435312,1.305936,0.8,2.3,20,0,2,
,204626,204593,41384,0.533961,0.640753,1.12,2,55,0,2,
,204627,204626,82768,0.268459,0.322151,1.12,2,55,0,2,
,204628,204629,82768,0.202955,0.243547,1.12,2,55,0,2,
,204630,204632,41384,0.658172,0.789807,1.12,2,55,0,2,
,204632,204635,65946,0.620696,1.241392,0.8,2.3,30,0,2,
,204630,21221,2400000,0.49136,1.474079,0.8,2.3,20,0,2,
,204632,204634,41384,0.394052,0.472863,1.12,2,55,0,2,
,204634,204558,145420,0.193533,0.23224,0.12,3.2,60,1,2,
,204635,20887,2400000,0.307424,0.922271,0.8,2.3,20,0,2,
,204636,204637,50111,4.517151,4.234829,0.12,3.2,50,0,2,
,204636,21109,2400000,3.015349,7.236837,0.8,2.3,25,0,2,
,204362,204364,82768,1.70294,1.857752,0.8,2.3,55,0,2,
,237175,20001,2400000,4.66522,11.196528,0.8,2.3,25,0,2,
,335290,204636,98330,0.968535,0.908002,0.12,3.2,50,0,2,
,204537,204538,67291,1.444808,0,0.8,2.3,0,0,2,
,363990,539828,98330,0.850269,0.779719,0.12,3.2,50,0,2,
,20002,335290,2400000,1.515583,3.6374,0.8,2.3,25,0,2,
,204537,20002,2400000,0.375681,1.449121,0.8,2.3,25,0,2,
,204363,204362,40828,2.690195,3.586927,0.8,2.3,50,0,2,
,335058,204362,148441,1.406667,0.869407,0.12,3.2,70,0,2,
,204637,237175,40828,0.093477,0.124636,0.8,2.3,50,0,2,
,237175,204363,81656,0.018685,0.024913,0.8,2.3,50,0,2,
,204633,204361,69827,1.222332,2.095427,0.8,2.3,35,0,2,
,204633,204356,82768,0.818655,0.982386,1.12,2,55,0,2,
,204356,204358,98330,1.019645,0.955917,0.12,3.2,70,0,2,
,20998,204358,2400000,0.536657,1.60997,0.8,2.3,20,0,2,
,204356,204357,124153,0.133648,0.160378,1.12,2,55,0,2,
,204356,20998,2400000,0.491798,1.475395,0.8,2.3,20,0,2,
,204359,204357,107750,0.261708,0.424391,1.12,2,40,0,2,
,204359,204356,98330,0.224879,0.210824,0.12,3.2,70,0,2,
,204358,335058,148441,0.579219,0.99236,0.12,3.2,70,0,2,
,204361,204358,82768,0.387792,0.465351,1.12,2,55,0,2,
,204365,237174,90194,1.706136,1.861239,0.8,2.3,55,0,2,
,204364,204365,90194,0.278115,0.333737,0.8,2.3,55,0,2,
,237174,20001,2400000,0.488065,1.171355,0.8,2.3,25,0,2,
,204440,356837,33017,0.689151,1.582807,1.881291,2,55,0,2,
,24120,204440,2400000,0.718701,1.753193,0.8,2.3,25,0,2,
,204437,24120,2400000,0.890448,2.137075,0.8,2.3,25,0,2,
,204437,204439,33017,0.726909,0.875209,0.92,2.3,55,0,2,
,204440,204439,86650,0.101026,0.099932,0.8,2.3,55,0,2,
,204444,356837,33017,0.710863,1.582807,0.92,2.3,55,0,2,
,204444,4825,96330,0.209255,0.193158,0.12,3.2,60,0,2,
,24009,204444,2400000,1.002953,2.407088,0.8,2.3,25,0,2,
,204366,4503,45097,0.990304,1.080332,0.8,2.3,55,0,2,
,204404,204405,42840,2.860164,3.432196,0.8,2.3,55,0,2,
,204411,24132,2400000,5.75466,13.811184,0.8,2.3,25,0,2,
,204461,204462,195126,1.789375,1.651731,0.12,3.2,70,0,2,
,204583,237159,148441,1.111629,1.042152,0.12,3.2,55,0,2,
,204583,204563,82768,0.680836,0.817004,1.12,2,55,0,2,
,24309,204564,2400000,0.462166,1.386498,0.8,2.3,20,0,2,
,204749,204564,92526,2.580438,2.381943,1.12,2,70,0,2,
,24343,204572,2400000,0.468242,1.404725,0.8,2.3,20,0,2,
,204757,204572,124153,1.312696,1.575235,1.12,2,55,0,2,
,204570,204566,41384,0.662731,0.795277,0.8,2.3,55,0,2,
,204756,204758,82768,1.320123,1.584148,0.8,2.3,55,0,2,
,237155,204408,34978,4.538328,5.236532,0.92,2.3,55,0,2,
,204743,204408,69271,6.067973,7.001507,1.881291,2,55,0,2,
,24463,204408,2400000,2.831854,6.79645,0.8,2.3,25,0,2,
,204470,204409,31581,6.719251,12.598596,0.92,2.3,35,0,2,
,24463,237156,2400000,1.631587,3.915808,0.8,2.3,25,0,2,
,204411,237156,89856,3.261355,2.680566,2,2.35,60,0,2,
,204613,24121,2400000,9.750627,23.401505,0.8,2.3,25,0,2,
,204615,24121,2400000,8.614222,20.674131,0.8,2.3,25,0,2,
,204412,24121,2400000,5.18477,12.443448,0.8,2.3,25,0,2,
,363942,363947,148441,0.49471,0.43709,0.12,3.2,55,0,2,
,363949,363948,125198,3.104145,0,0.8,2.3,45,0,2,
,363949,204412,92526,3.379638,0,0.8,2.3,70,0,2,
,363999,364000,0,1.796166,0,0.8,2.3,0,0,2,
,204467,204747,86650,3.187955,3.477769,1.12,2,55,0,2,
,204467,204468,34635,1.239209,1.429857,1.881291,2,55,0,2,
,24376,204454,2400000,1.310996,3.932987,0.8,2.3,20,0,2,
,204754,204454,90194,1.501138,1.801365,1.12,2,55,0,2,
,204754,204457,148441,0.936386,0.877862,0.12,3.2,40,0,2,
,24354,204457,2400000,1.020926,3.062778,0.8,2.3,20,0,2,
,204756,204457,82768,1.714953,2.057944,1.12,2,55,0,2,
,204743,204469,0,1.241033,0,1.881291,2,0,0,2,
,24463,204470,2400000,3.182605,7.638251,0.8,2.3,25,0,2,
,204742,24440,2400000,0.96241,2.309785,0.8,2.3,25,0,2,
,204742,204744,42409,2.312186,2.667907,1.12,2,55,0,2,
,363994,204746,33998,2.004407,3.758263,0.8,2.3,35,0,2,
,204450,24429,2400000,1.073992,2.57758,0.8,2.3,25,0,2,
,204451,204453,34913,1.03924,1.781555,1.12,2,35,0,2,
,204754,204460,141202,2.279748,1.246021,0.12,3.2,0,1,2,
,363996,363943,0,5.695081,0.473814,0.12,3.2,0,1,2,
,363996,363993,0,2.057592,0.171186,0.12,3.2,0,1,2,
,363996,363997,0,0.84295,0,0.8,2.3,0,0,2,
,204583,24309,2400000,0.743527,2.230582,0.8,2.3,20,0,2,
,204451,204752,41384,1.891985,2.270382,1.12,2,55,0,2,
,204583,234449,47067,3.303932,1.246021,0.12,3.2,0,1,2,
,363993,234449,0,2.490124,0.207171,0.12,3.2,0,1,2,
,204583,363999,148441,1.065973,0.99935,0.12,3.2,55,0,2,
,363993,363994,0,0.490654,0,0.8,2.3,0,0,2,
,363994,204450,33998,0.059822,0.112166,0.8,2.3,35,0,2,
,204450,204451,33998,0.024066,0.045124,1.12,2,35,0,2,
,234449,237160,148441,1.205601,1.13025,0.12,3.2,55,0,2,
,204750,204751,41384,0.39796,0.477551,0.8,2.3,55,0,2,
,234449,204752,148441,1.192534,1.118,0.12,3.2,55,0,2,
,234449,204749,41384,1.276982,1.532379,1.12,2,55,0,2,
,204752,204753,39281,1.110455,1.480607,1.12,2,50,0,2,
,204754,204753,82768,1.156436,1.387723,1.12,2,55,0,2,
,24365,204749,2400000,0.415364,1.246093,0.8,2.3,20,0,2,
,24365,204755,2400000,0.706354,2.119062,0.8,2.3,20,0,2,
,234449,204754,141202,1.499639,1.246021,0.12,3.2,0,1,2,
,335239,234450,2400000,1.119215,2.238429,0.8,2.3,30,0,2,
,4427,335239,2400000,0.020752,0.041505,0.8,2.3,30,0,2,
,234450,234449,148441,0.181465,0.170124,0.12,3.2,65,0,2,
,363999,237160,148441,1.016852,0.953299,0.12,3.2,55,0,2,
,237160,24365,2400000,0.575307,1.725921,0.8,2.3,20,0,2,
,204570,204750,41384,0.69051,0.828612,0.8,2.3,55,0,2,
,204750,24343,2400000,0.391219,1.173656,0.8,2.3,20,0,2,
,24376,204752,2400000,0.573633,1.720899,0.8,2.3,20,0,2,
,204752,204754,148441,0.278871,0.261442,0.12,3.2,40,0,2,
,204755,204751,41384,0.588869,0.706643,1.12,2,55,0,2,
,204755,204756,82768,0.641609,0.769931,1.12,2,55,0,2,
,204756,24354,2400000,0.831993,2.495981,0.8,2.3,20,0,2,
